step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
155000,0.014892,0.044792,0.843613,0.159245,0.564709,0.368977
156000,0.035456,0.023166,0.826783,0.167749,0.576353,0.365383
157000,0.004793,0.023723,0.845003,0.150889,0.543657,0.349975
158000,0.032429,0.021465,0.822179,0.184901,0.591187,0.366717
159000,0.012707,0.044564,0.836905,0.171662,0.576287,0.369226
160000,0.015939,0.045938,0.827488,0.177856,0.581277,0.365564
161000,0.024518,0.044621,0.818147,0.197731,0.606878,0.373518
162000,0.033155,0.045203,0.839930,0.158282,0.558630,0.366582
163000,0.016344,0.045577,0.843003,0.149192,0.552967,0.362043
164000,0.107006,0.021406,0.847456,0.158298,0.563245,0.368551
165000,0.016215,0.046590,0.847243,0.149584,0.548105,0.360833
166000,0.016685,0.045643,0.846392,0.157688,0.567068,0.370269
167000,0.016092,0.045475,0.857242,0.131748,0.529296,0.354395
168000,0.017194,0.044909,0.837431,0.158790,0.559863,0.356929
169000,0.029849,0.045256,0.829250,0.178656,0.583517,0.365207
170000,0.033050,0.045631,0.844132,0.162460,0.570797,0.373216
171000,0.031394,0.046298,0.822416,0.184852,0.593718,0.374082
172000,0.033779,0.045467,0.841095,0.165108,0.579815,0.380657
173000,-0.006941,0.022684,0.834474,0.164683,0.569324,0.363033
174000,0.034525,0.020629,0.851026,0.149874,0.551537,0.361635
175000,0.031223,0.045054,0.834566,0.175497,0.580706,0.371482
176000,0.034032,0.045632,0.839987,0.157555,0.558766,0.364537
177000,0.031028,0.045884,0.836728,0.161018,0.559058,0.354652
178000,0.037001,0.046123,0.837988,0.153837,0.555156,0.362191
179000,0.008801,0.046053,0.839282,0.163231,0.569401,0.370530
180000,0.012055,0.045439,0.833598,0.177897,0.585014,0.373537
181000,0.005717,0.029381,0.838840,0.165069,0.574893,0.369732
182000,0.011940,0.044889,0.836769,0.164101,0.569433,0.365999
183000,0.032658,0.045644,0.825405,0.178508,0.576530,0.357835
184000,0.012408,0.026252,0.828912,0.174413,0.576296,0.365628
185000,0.009895,0.046041,0.837091,0.181728,0.586141,0.368128
186000,0.032627,0.021621,0.835318,0.166568,0.574470,0.370131
187000,0.021310,0.045238,0.846088,0.161234,0.561959,0.362191
188000,0.025073,0.024517,0.842098,0.162170,0.561617,0.363575
189000,0.031389,0.045715,0.839263,0.160297,0.563080,0.365051
190000,0.032370,0.045569,0.838625,0.164689,0.562575,0.362270
191000,0.012087,0.044559,0.826629,0.172742,0.578447,0.366095
192000,0.014460,0.045989,0.850058,0.156196,0.566429,0.370873
193000,0.011288,0.045029,0.851954,0.149927,0.556628,0.366566
194000,0.034575,0.045754,0.838911,0.151901,0.556451,0.362369
195000,0.004405,0.044224,0.834377,0.163539,0.563457,0.363216
196000,0.014303,0.044911,0.840187,0.151940,0.554204,0.359564
197000,0.011211,0.044874,0.831817,0.165137,0.562717,0.357738
198000,0.036192,0.024862,0.825576,0.173620,0.572620,0.361626
199000,0.030930,0.046254,0.834106,0.169253,0.575256,0.368454
200000,0.014315,0.044848,0.838018,0.162929,0.566616,0.368475
201000,0.030222,0.044838,0.815141,0.178164,0.583760,0.365644
202000,0.029933,0.046060,0.843832,0.153791,0.548189,0.358251
203000,0.032349,0.044727,0.845702,0.162945,0.567779,0.368738
204000,0.031901,0.044073,0.824369,0.178957,0.583540,0.365001
205000,0.032043,0.044406,0.845961,0.153090,0.558895,0.366875
206000,0.000529,0.038376,0.837052,0.165484,0.570397,0.367677
207000,0.031637,0.020644,0.824368,0.179342,0.581714,0.362555
208000,0.034974,0.045113,0.824085,0.184045,0.593047,0.369235
209000,0.011776,0.045809,0.856084,0.142259,0.545822,0.363418
210000,0.012025,0.045795,0.828948,0.181851,0.593587,0.376843
211000,-0.009831,0.001597,0.836409,0.160780,0.569766,0.363340
212000,0.012353,0.045132,0.847516,0.154231,0.551073,0.361400
213000,0.031107,0.045002,0.835395,0.181590,0.581006,0.371420
214000,0.031630,0.002484,0.836228,0.157304,0.556300,0.355684
215000,-0.005734,0.045351,0.817222,0.178123,0.574534,0.359609
216000,-0.004722,0.005782,0.836544,0.159416,0.559835,0.361429
217000,0.032779,0.045366,0.834936,0.168792,0.564737,0.364371
218000,0.010764,0.045770,0.844602,0.143468,0.543678,0.359333
219000,0.008132,0.021007,0.808621,0.195543,0.596041,0.370539
220000,0.034981,0.044601,0.834882,0.164292,0.562780,0.358146
221000,0.023755,0.020021,0.822339,0.186495,0.589787,0.369357
222000,0.035216,0.045158,0.842346,0.152353,0.550748,0.358278
223000,0.030483,0.044974,0.841109,0.158867,0.551498,0.354272
224000,0.030544,0.044915,0.836587,0.173907,0.583128,0.375160
